geography,segment,timestamp,value
'00','total',2024-06-18 08:00:00,15685.326609922757
'00','total',2024-06-18 09:00:00,16011.443059837673
'00','total',2024-06-18 10:00:00,16047.790038929577
'00','total',2024-06-18 11:00:00,16041.584541723532
'00','total',2024-06-18 12:00:00,15965.725633203774
'00','total',2024-06-18 13:00:00,15696.2047810181
'00','total',2024-06-18 14:00:00,15379.751560778815
'00','total',2024-06-18 15:00:00,14863.416631938879
'00','total',2024-06-18 16:00:00,14544.54320016819
'00','total',2024-06-18 17:00:00,14092.101992219701
'00','total',2024-06-18 18:00:00,13754.903326602276
'00','total',2024-06-18 19:00:00,13450.374036119325
'00','total',2024-06-18 20:00:00,13048.716119419458
'00','total',2024-06-18 21:00:00,12769.139035062592
'00','total',2024-06-18 22:00:00,12482.956001474906
'00','total',2024-06-18 23:00:00,12137.435650115958
'00','total',2024-06-19 00:00:00,11937.821637004681
'00','total',2024-06-19 01:00:00,11758.588252140662
'00','total',2024-06-19 02:00:00,11670.515410447691
'00','total',2024-06-19 03:00:00,11657.776319610868
'00','total',2024-06-19 04:00:00,11888.015712307035
'00','total',2024-06-19 05:00:00,12966.874459355957
'00','total',2024-06-19 06:00:00,13953.57608727024
'00','total',2024-06-19 07:00:00,14469.33415307735
'00','total',2024-06-19 08:00:00,14840.72139199893
'00','total',2024-06-19 09:00:00,15147.487848535102
'00','total',2024-06-19 10:00:00,15227.396065894725
'00','total',2024-06-19 11:00:00,15207.057264294737
'00','total',2024-06-19 12:00:00,15258.08002560819
'00','total',2024-06-19 13:00:00,15090.5891304048
'00','total',2024-06-19 14:00:00,14886.160997549958
'00','total',2024-06-19 15:00:00,14487.790505141891
'00','total',2024-06-19 16:00:00,14180.432445033375
'00','total',2024-06-19 17:00:00,13793.862765830983
'00','total',2024-06-19 18:00:00,13518.493454237476
'00','total',2024-06-19 19:00:00,13321.50643038196
'00','total',2024-06-19 20:00:00,12982.72577693958
'00','total',2024-06-19 21:00:00,12772.106392203952
'00','total',2024-06-19 22:00:00,12563.021159793567
'00','total',2024-06-19 23:00:00,12296.158942716811
'00','total',2024-06-20 00:00:00,12079.232006571277
'00','total',2024-06-20 01:00:00,11922.212379363205
'00','total',2024-06-20 02:00:00,11782.176454733406
'00','total',2024-06-20 03:00:00,11759.153225660515
'00','total',2024-06-20 04:00:00,12079.606807091941
'00','total',2024-06-20 05:00:00,13298.14536905985
'00','total',2024-06-20 06:00:00,14436.849317300364
'00','total',2024-06-20 07:00:00,14938.817607895244
'00','total',2024-06-20 08:00:00,15192.424497198544
'00','total',2024-06-20 09:00:00,15401.293116558778
'00','total',2024-06-20 10:00:00,15442.019796752198
'00','total',2024-06-20 11:00:00,15446.389649853252
'00','total',2024-06-20 12:00:00,15421.463544109532
'00','total',2024-06-20 13:00:00,15256.401974585768
'00','total',2024-06-20 14:00:00,15104.690630574325
'00','total',2024-06-20 15:00:00,14638.775183691427
'00','total',2024-06-20 16:00:00,14332.79922444174
'00','total',2024-06-20 17:00:00,14002.98213717864
'00','total',2024-06-20 18:00:00,13760.164145744458
'00','total',2024-06-20 19:00:00,13442.066870505836
'00','total',2024-06-20 20:00:00,13108.381010873596
'00','total',2024-06-20 21:00:00,12869.582832319931
'00','total',2024-06-20 22:00:00,12567.759289670756
'00','total',2024-06-20 23:00:00,12179.56326522945
'00','total',2024-06-21 00:00:00,11951.133977623027
'00','total',2024-06-21 01:00:00,11830.756578058734
'00','total',2024-06-21 02:00:00,11726.85598578544
'00','total',2024-06-21 03:00:00,11742.559972009776
'00','total',2024-06-21 04:00:00,12143.335077331247
'00','total',2024-06-21 05:00:00,13338.469594733338
'00','total',2024-06-21 06:00:00,14473.501182019267
'00','total',2024-06-21 07:00:00,14997.33096507085
'00','total',2024-06-21 08:00:00,15254.83717318024
'00','total',2024-06-21 09:00:00,15489.201959315096
'00','total',2024-06-21 10:00:00,15457.39364631045
'00','total',2024-06-21 11:00:00,15432.556825400487
'00','total',2024-06-21 12:00:00,15527.016089450393
'00','total',2024-06-21 13:00:00,15438.14688488529
'00','total',2024-06-21 14:00:00,15259.683278271814
'00','total',2024-06-21 15:00:00,14801.985489556817
'00','total',2024-06-21 16:00:00,14392.420181546278
'00','total',2024-06-21 17:00:00,14044.553284069427
'00','total',2024-06-21 18:00:00,13756.427693558311
'00','total',2024-06-21 19:00:00,13434.790290117615
'00','total',2024-06-21 20:00:00,13136.689045687719
'00','total',2024-06-21 21:00:00,12926.30753623917
'00','total',2024-06-21 22:00:00,12672.313327744221
'00','total',2024-06-21 23:00:00,12361.305076643597
'00','total',2024-06-22 00:00:00,12147.980754712282
'00','total',2024-06-22 01:00:00,12100.353584729746
'00','total',2024-06-22 02:00:00,11949.501173770544
'00','total',2024-06-22 03:00:00,11941.053800157637
'00','total',2024-06-22 04:00:00,12426.530647008258
'00','total',2024-06-22 05:00:00,13991.062231376394
'00','total',2024-06-22 06:00:00,15387.250713935302
'00','total',2024-06-22 07:00:00,15969.989097110942
'00','total',2024-06-22 08:00:00,16144.591019011788
'00','total',2024-06-22 09:00:00,16398.622680685956
'00','total',2024-06-22 10:00:00,16418.066188683348
'00','total',2024-06-22 11:00:00,16331.11252034165
'00','total',2024-06-22 12:00:00,16350.166054942727
'00','total',2024-06-22 13:00:00,16169.609093487043
'00','total',2024-06-22 14:00:00,15932.304039211594
'00','total',2024-06-22 15:00:00,15289.119876581146
'00','total',2024-06-22 16:00:00,14930.120310745562
'00','total',2024-06-22 17:00:00,14449.594465242755
'00','total',2024-06-22 18:00:00,14074.621531056764
'00','total',2024-06-22 19:00:00,13775.324074837708
'00','total',2024-06-22 20:00:00,13414.228939817296
'00','total',2024-06-22 21:00:00,13152.930995388824
'00','total',2024-06-22 22:00:00,12798.820562905337
'00','total',2024-06-22 23:00:00,12394.82953456133
'00','total',2024-06-23 00:00:00,12144.739380371568
'00','total',2024-06-23 01:00:00,11934.114150499818
'00','total',2024-06-23 02:00:00,11854.523158608537
'00','total',2024-06-23 03:00:00,11787.226068434893
'00','total',2024-06-23 04:00:00,12170.566238170813
'00','total',2024-06-23 05:00:00,13399.321498171494
'00','total',2024-06-23 06:00:00,14558.66107605512
'00','total',2024-06-23 07:00:00,15094.952982752002
'00','total',2024-06-23 08:00:00,15391.004929964718
'00','total',2024-06-23 09:00:00,15646.3817702646
'00','total',2024-06-23 10:00:00,15709.969528757865
'00','total',2024-06-23 11:00:00,15673.766562084715
'00','total',2024-06-23 12:00:00,15642.03334369813
'00','total',2024-06-23 13:00:00,15445.163722750101
'00','total',2024-06-23 14:00:00,15274.884598694787
'00','total',2024-06-23 15:00:00,14787.336457890768
'00','total',2024-06-23 16:00:00,14350.942239763779
'00','total',2024-06-23 17:00:00,13911.322508621115
'00','total',2024-06-23 18:00:00,13622.240231999298
'00','total',2024-06-23 19:00:00,13376.25867915314
'00','total',2024-06-23 20:00:00,13001.30123967112
'00','total',2024-06-23 21:00:00,12705.119229044802
'00','total',2024-06-23 22:00:00,12535.018972725238
'00','total',2024-06-23 23:00:00,12206.110240111879
'00','total',2024-06-24 00:00:00,12017.688040544788
'00','total',2024-06-24 01:00:00,11838.370518596397
'00','total',2024-06-24 02:00:00,11695.870867245734
'00','total',2024-06-24 03:00:00,11663.921894043964
'00','total',2024-06-24 04:00:00,12086.015279351433
'00','total',2024-06-24 05:00:00,13323.851693560457
'00','total',2024-06-24 06:00:00,14561.592695093846
'00','total',2024-06-24 07:00:00,15120.24491800223
'00','total',2024-06-24 08:00:00,15437.946439987301
'00','total',2024-06-24 09:00:00,15685.56920137969
'00','total',2024-06-24 10:00:00,15692.290763767169
'00','total',2024-06-24 11:00:00,15658.451288574714
'00','total',2024-06-24 12:00:00,15588.164440214285
'00','total',2024-06-24 13:00:00,15452.06153552181
'00','total',2024-06-24 14:00:00,15209.176417183377
'00','total',2024-06-24 15:00:00,14679.1474725155
'00','total',2024-06-24 16:00:00,14277.210677616127
'00','total',2024-06-24 17:00:00,13778.331314792604
'00','total',2024-06-24 18:00:00,13564.20572891086
'00','total',2024-06-24 19:00:00,13270.331984984143
'00','total',2024-06-24 20:00:00,12933.619536513163
'00','total',2024-06-24 21:00:00,12676.786928541866
'00','total',2024-06-24 22:00:00,12407.484845042774
'00','total',2024-06-24 23:00:00,12084.530816525701
'00','total',2024-06-25 00:00:00,11863.80497403252
'00','total',2024-06-25 01:00:00,11661.593144949033
'00','total',2024-06-25 02:00:00,11503.386124935276
'00','total',2024-06-25 03:00:00,11433.83111786257
'00','total',2024-06-25 04:00:00,11689.577158791102
'00','total',2024-06-25 05:00:00,12633.306644980605
'00','total',2024-06-25 06:00:00,13615.028736980283
'00','total',2024-06-25 07:00:00,14157.073899604393
'00','total',2024-06-25 08:00:00,14454.30437820697
'00','total',2024-06-25 09:00:00,14733.834349201947
'00','total',2024-06-25 10:00:00,14813.927024541741
'00','total',2024-06-25 11:00:00,14862.46336415145
'00','total',2024-06-25 12:00:00,14872.564797936113
'00','total',2024-06-25 13:00:00,14700.129287789434
'00','total',2024-06-25 14:00:00,14512.647146924463
'00','total',2024-06-25 15:00:00,14107.063124120761
'00','total',2024-06-25 16:00:00,13823.256694606398
'00','total',2024-06-25 17:00:00,13449.30103346848
'00','total',2024-06-25 18:00:00,13268.140646854863
'00','total',2024-06-25 19:00:00,13073.219435081966
'00','total',2024-06-25 20:00:00,12782.781687203684
'00','total',2024-06-25 21:00:00,12571.032915565755
'00','total',2024-06-25 22:00:00,12338.416113209698
'00','total',2024-06-25 23:00:00,12075.54410850227
'00','total',2024-06-26 00:00:00,11830.57980578854
'00','total',2024-06-26 01:00:00,11757.802461697138
'00','total',2024-06-26 02:00:00,11672.902600448102
'00','total',2024-06-26 03:00:00,11631.13688258384
'00','total',2024-06-26 04:00:00,11984.955104756706
'00','total',2024-06-26 05:00:00,13166.93908650506
'00','total',2024-06-26 06:00:00,14401.315044678906
'00','total',2024-06-26 07:00:00,14912.22820251127
'00','total',2024-06-26 08:00:00,15246.89442534419
'00','total',2024-06-26 09:00:00,15591.485337350363
'00','total',2024-06-26 10:00:00,15637.175982454452
'00','total',2024-06-26 11:00:00,15630.122720188125
'00','total',2024-06-26 12:00:00,15616.644650316655
'00','total',2024-06-26 13:00:00,15353.66336099541
'00','total',2024-06-26 14:00:00,15101.474644557831
'00','total',2024-06-26 15:00:00,14632.112950496885
'00','total',2024-06-26 16:00:00,14263.939924481925
'00','total',2024-06-26 17:00:00,13913.177636703394
'00','total',2024-06-26 18:00:00,13624.568534830836
'00','total',2024-06-26 19:00:00,13359.407445403198
'00','total',2024-06-26 20:00:00,13037.873081384867
'00','total',2024-06-26 21:00:00,12789.383705956227
'00','total',2024-06-26 22:00:00,12565.038112286249
'00','total',2024-06-26 23:00:00,12210.540086057956
'00','total',2024-06-27 00:00:00,11952.411663860907
'00','total',2024-06-27 01:00:00,11782.515516458883
'00','total',2024-06-27 02:00:00,11695.576522913656
'00','total',2024-06-27 03:00:00,11654.94072085357
'00','total',2024-06-27 04:00:00,12049.115322865511
'00','total',2024-06-27 05:00:00,13318.485535998161
'00','total',2024-06-27 06:00:00,14620.901485936847
'00','total',2024-06-27 07:00:00,15195.560634127936
'00','total',2024-06-27 08:00:00,15461.77069126879
'00','total',2024-06-27 09:00:00,15709.813503719097
'00','total',2024-06-27 10:00:00,15783.596945477908
'00','total',2024-06-27 11:00:00,15836.332200106232
'00','total',2024-06-27 12:00:00,15893.417727314434
'00','total',2024-06-27 13:00:00,15726.982675718627
'00','total',2024-06-27 14:00:00,15486.844605620741
'00','total',2024-06-27 15:00:00,14957.43923174301
'00','total',2024-06-27 16:00:00,14625.740878946719
'00','total',2024-06-27 17:00:00,14212.500400818833
'00','total',2024-06-27 18:00:00,14012.289414070683
'00','total',2024-06-27 19:00:00,13789.842693845832
'00','total',2024-06-27 20:00:00,13471.63239449165
'00','total',2024-06-27 21:00:00,13209.168472065454
'00','total',2024-06-27 22:00:00,12953.223439159648
'00','total',2024-06-27 23:00:00,12548.446899578217
'00','total',2024-06-28 00:00:00,12310.461057823595
'00','total',2024-06-28 01:00:00,12145.567719471746
'00','total',2024-06-28 02:00:00,12046.551342380195
'00','total',2024-06-28 03:00:00,12115.180441635359
'00','total',2024-06-28 04:00:00,12567.336186494193
'00','total',2024-06-28 05:00:00,14063.95891324511
'00','total',2024-06-28 06:00:00,15458.815865902821
'00','total',2024-06-28 07:00:00,16091.371312974543
'00','total',2024-06-28 08:00:00,16237.623445026338
'00','total',2024-06-28 09:00:00,16449.961514382696
'00','total',2024-06-28 10:00:00,16449.983466641377
'00','total',2024-06-28 11:00:00,16458.19134339373
'00','total',2024-06-28 12:00:00,16518.744687871807
'00','total',2024-06-28 13:00:00,16312.517258151218
'00','total',2024-06-28 14:00:00,16127.240598899361
'00','total',2024-06-28 15:00:00,15537.90737977431
'00','total',2024-06-28 16:00:00,15041.228117422408
'00','total',2024-06-28 17:00:00,14594.806117153257
'00','total',2024-06-28 18:00:00,14276.870842521741
'00','total',2024-06-28 19:00:00,13946.289547588587
'00','total',2024-06-28 20:00:00,13638.483112010912
'00','total',2024-06-28 21:00:00,13399.074874629014
'00','total',2024-06-28 22:00:00,13084.944344529738
'00','total',2024-06-28 23:00:00,12721.943537441814
'00','total',2024-06-29 00:00:00,12478.98683752912
'00','total',2024-06-29 01:00:00,12315.45942438265
'00','total',2024-06-29 02:00:00,12261.467170240867
'00','total',2024-06-29 03:00:00,12218.304885816735
'00','total',2024-06-29 04:00:00,12684.764912101025
'00','total',2024-06-29 05:00:00,14216.189780323484
'00','total',2024-06-29 06:00:00,15639.046526544344
'00','total',2024-06-29 07:00:00,16256.444611975778
'00','total',2024-06-29 08:00:00,16485.417258533747
'00','total',2024-06-29 09:00:00,16694.802511495353
'00','total',2024-06-29 10:00:00,16724.729978138686
'00','total',2024-06-29 11:00:00,16702.91521847733
'00','total',2024-06-29 12:00:00,16730.57658046935
'00','total',2024-06-29 13:00:00,16632.3922349978
'00','total',2024-06-29 14:00:00,16445.424817480234
'00','total',2024-06-29 15:00:00,15751.732711262079
'00','total',2024-06-29 16:00:00,15297.191627139457
'00','total',2024-06-29 17:00:00,14761.028754130914
'00','total',2024-06-29 18:00:00,14432.680431956958
'00','total',2024-06-29 19:00:00,14082.693530266053
'00','total',2024-06-29 20:00:00,13765.851683135907
'00','total',2024-06-29 21:00:00,13492.431224891392
'00','total',2024-06-29 22:00:00,13134.58617811779
'00','total',2024-06-29 23:00:00,12720.585994182944
'00','total',2024-06-30 00:00:00,12419.594993986999
'00','total',2024-06-30 01:00:00,12251.46538835426
'00','total',2024-06-30 02:00:00,12217.451928016135
'00','total',2024-06-30 03:00:00,12244.284935522226
'00','total',2024-06-30 04:00:00,12620.860559184657
'00','total',2024-06-30 05:00:00,14091.026069199837
'00','total',2024-06-30 06:00:00,15339.374997905823
'00','total',2024-06-30 07:00:00,15932.776291529795
'00','total',2024-06-30 08:00:00,16253.545749829533
'00','total',2024-06-30 09:00:00,16537.31025613272
'00','total',2024-06-30 10:00:00,16507.74877093623
'00','total',2024-06-30 11:00:00,16510.185174657792
'00','total',2024-06-30 12:00:00,16470.66771640699
'00','total',2024-06-30 13:00:00,16319.287103662715
'00','total',2024-06-30 14:00:00,16100.55838129582
'00','total',2024-06-30 15:00:00,15471.411278053702
'00','total',2024-06-30 16:00:00,15118.9309717499
'00','total',2024-06-30 17:00:00,14684.542360691308
'00','total',2024-06-30 18:00:00,14400.986617162094
'00','total',2024-06-30 19:00:00,14035.807495071676
'00','total',2024-06-30 20:00:00,13751.724519120584
'00','total',2024-06-30 21:00:00,13411.762815471368
'00','total',2024-06-30 22:00:00,13052.441684930891
'00','total',2024-06-30 23:00:00,12739.059546297232
'00','total',2024-07-01 00:00:00,13282.397795422803
'00','total',2024-07-01 01:00:00,13116.602321482878
'00','total',2024-07-01 02:00:00,13046.366527354972
'00','total',2024-07-01 03:00:00,13111.474317088914
'00','total',2024-07-01 04:00:00,13498.462364941899
'00','total',2024-07-01 05:00:00,14753.026763630305
'00','total',2024-07-01 06:00:00,16364.078734549359
'00','total',2024-07-01 07:00:00,17492.143353826843
'00','total',2024-07-01 08:00:00,17918.657873553922
'00','total',2024-07-01 09:00:00,18133.264810242552
'00','total',2024-07-01 10:00:00,18188.123435617108
'00','total',2024-07-01 11:00:00,18143.287064550546
'00','total',2024-07-01 12:00:00,18087.868507905445
'00','total',2024-07-01 13:00:00,17997.59509426316
'00','total',2024-07-01 14:00:00,17896.969760708147
'00','total',2024-07-01 15:00:00,17498.3573266111
'00','total',2024-07-01 16:00:00,16842.527491189663
'00','total',2024-07-01 17:00:00,16213.989327999456
'00','total',2024-07-01 18:00:00,15763.940059608978
'00','total',2024-07-01 19:00:00,15307.989266035356
'00','total',2024-07-01 20:00:00,14962.102527723755
'00','total',2024-07-01 21:00:00,14544.262210052506
'00','total',2024-07-01 22:00:00,14167.770273180302
'00','total',2024-07-01 23:00:00,13683.60138607341
'00','total',2024-07-02 00:00:00,13739.247775148298
'00','total',2024-07-02 01:00:00,13472.349179431356
'00','total',2024-07-02 02:00:00,13369.253576365809
'00','total',2024-07-02 03:00:00,13409.308302131474
'00','total',2024-07-02 04:00:00,13727.271719275352
'00','total',2024-07-02 05:00:00,14718.495869999819
'00','total',2024-07-02 06:00:00,16172.548393649025
'00','total',2024-07-02 07:00:00,17202.15915559568
'00','total',2024-07-02 08:00:00,17563.643783134867
'00','total',2024-07-02 09:00:00,17785.302093260307
'00','total',2024-07-02 10:00:00,17794.008423781324
'00','total',2024-07-02 11:00:00,17741.353356265892
'00','total',2024-07-02 12:00:00,17673.3707370949
'00','total',2024-07-02 13:00:00,17493.951179420106
'00','total',2024-07-02 14:00:00,17293.021455158043
'00','total',2024-07-02 15:00:00,16890.200603452344
'00','total',2024-07-02 16:00:00,16394.18696938842
'00','total',2024-07-02 17:00:00,16005.559593892316
'00','total',2024-07-02 18:00:00,15555.263225584506
'00','total',2024-07-02 19:00:00,15184.772331315056
'00','total',2024-07-02 20:00:00,14806.887590182718
'00','total',2024-07-02 21:00:00,14384.35339322367
'00','total',2024-07-02 22:00:00,14010.037397808133
'00','total',2024-07-02 23:00:00,13625.339435346717
'00','total',2024-07-03 00:00:00,13377.283486187835
'00','total',2024-07-03 01:00:00,13202.225652787585
'00','total',2024-07-03 02:00:00,13061.857174760844
'00','total',2024-07-03 03:00:00,13067.55823586134
'00','total',2024-07-03 04:00:00,13357.507486781422
'00','total',2024-07-03 05:00:00,14193.393659458774
'00','total',2024-07-03 06:00:00,15290.91162493493
'00','total',2024-07-03 07:00:00,15980.333837344973
'00','total',2024-07-03 08:00:00,16333.03914113695
'00','total',2024-07-03 09:00:00,16595.833816688108
'00','total',2024-07-03 10:00:00,16623.194974975508
'00','total',2024-07-03 11:00:00,16524.489091636704
'00','total',2024-07-03 12:00:00,16458.132872407063
'00','total',2024-07-03 13:00:00,16271.57889457857
'00','total',2024-07-03 14:00:00,16114.301689032314
'00','total',2024-07-03 15:00:00,15798.705146773385
'00','total',2024-07-03 16:00:00,15405.487556953185
'00','total',2024-07-03 17:00:00,15144.29985398941
'00','total',2024-07-03 18:00:00,14960.50704906743
'00','total',2024-07-03 19:00:00,14692.215292569532
'00','total',2024-07-03 20:00:00,14445.677973044321
'00','total',2024-07-03 21:00:00,14178.901353186437
'00','total',2024-07-03 22:00:00,13821.433521942894
'00','total',2024-07-03 23:00:00,13476.109851334057
'00','total',2024-07-04 00:00:00,12647.885984058452
'00','total',2024-07-04 01:00:00,12539.399957103627
'00','total',2024-07-04 02:00:00,12410.114282182176
'00','total',2024-07-04 03:00:00,12476.070108327453
'00','total',2024-07-04 04:00:00,12788.154939030428
'00','total',2024-07-04 05:00:00,13791.542069950438
'00','total',2024-07-04 06:00:00,14706.59148225637
'00','total',2024-07-04 07:00:00,15168.33309159052
'00','total',2024-07-04 08:00:00,15387.513442245901
'00','total',2024-07-04 09:00:00,15619.912113827007
'00','total',2024-07-04 10:00:00,15637.14270431294
'00','total',2024-07-04 11:00:00,15652.842931926078
'00','total',2024-07-04 12:00:00,15637.602386756544
'00','total',2024-07-04 13:00:00,15516.145311924454
'00','total',2024-07-04 14:00:00,15385.297469887673
'00','total',2024-07-04 15:00:00,14911.145812292583
'00','total',2024-07-04 16:00:00,14605.241355156677
'00','total',2024-07-04 17:00:00,14297.257521937505
'00','total',2024-07-04 18:00:00,14203.059243593123
'00','total',2024-07-04 19:00:00,14106.877067509922
'00','total',2024-07-04 20:00:00,13854.488296259029
'00','total',2024-07-04 21:00:00,13593.379121449072
'00','total',2024-07-04 22:00:00,13313.001579876634
'00','total',2024-07-04 23:00:00,12988.574593686006
'00','total',2024-07-05 00:00:00,12486.707953448418
'00','total',2024-07-05 01:00:00,12379.846690656785
'00','total',2024-07-05 02:00:00,12297.324818335472
'00','total',2024-07-05 03:00:00,12356.992457080041
'00','total',2024-07-05 04:00:00,12772.999499300642
'00','total',2024-07-05 05:00:00,14169.599671970944
'00','total',2024-07-05 06:00:00,15549.283768053861
'00','total',2024-07-05 07:00:00,16038.214212465762
'00','total',2024-07-05 08:00:00,16245.162259110255
'00','total',2024-07-05 09:00:00,16458.62238315185
'00','total',2024-07-05 10:00:00,16482.313051347104
'00','total',2024-07-05 11:00:00,16457.40444918721
'00','total',2024-07-05 12:00:00,16503.826457062332
'00','total',2024-07-05 13:00:00,16437.456586922508
'00','total',2024-07-05 14:00:00,16263.074142316786
'00','total',2024-07-05 15:00:00,15681.568665104149
'00','total',2024-07-05 16:00:00,15279.643179012917
'00','total',2024-07-05 17:00:00,14822.481796722772
'00','total',2024-07-05 18:00:00,14541.8924874683
'00','total',2024-07-05 19:00:00,14272.728361042975
'00','total',2024-07-05 20:00:00,14060.563614357507
'00','total',2024-07-05 21:00:00,13764.462388012298
'00','total',2024-07-05 22:00:00,13405.154583734246
'00','total',2024-07-05 23:00:00,12932.193280420755
'00','total',2024-07-06 00:00:00,12201.513312302655
'00','total',2024-07-06 01:00:00,12040.450893997122
'00','total',2024-07-06 02:00:00,11911.926686458826
'00','total',2024-07-06 03:00:00,11965.836874012164
'00','total',2024-07-06 04:00:00,12492.302015680998
'00','total',2024-07-06 05:00:00,14019.911785324448
'00','total',2024-07-06 06:00:00,15387.004703714114
'00','total',2024-07-06 07:00:00,16011.139129418678
'00','total',2024-07-06 08:00:00,16227.364985631237
'00','total',2024-07-06 09:00:00,16399.079295251955
'00','total',2024-07-06 10:00:00,16403.309889027663
'00','total',2024-07-06 11:00:00,16433.964951293783
'00','total',2024-07-06 12:00:00,16460.078081657608
'00','total',2024-07-06 13:00:00,16277.062240988907
'00','total',2024-07-06 14:00:00,16090.269131100544
'00','total',2024-07-06 15:00:00,15472.64882338694
'00','total',2024-07-06 16:00:00,14964.922152963916
'00','total',2024-07-06 17:00:00,14469.962790742638
'00','total',2024-07-06 18:00:00,14159.04694963743
'00','total',2024-07-06 19:00:00,13670.286235851854
'00','total',2024-07-06 20:00:00,13275.704522711947
'00','total',2024-07-06 21:00:00,13095.678768892643
'00','total',2024-07-06 22:00:00,12783.096614182285
'00','total',2024-07-06 23:00:00,12385.328994992864
'00','total',2024-07-07 00:00:00,12209.301963951795
'00','total',2024-07-07 01:00:00,12079.460069718829
'00','total',2024-07-07 02:00:00,11977.71209305047
'00','total',2024-07-07 03:00:00,11995.92926980163
'00','total',2024-07-07 04:00:00,12398.236368337133
'00','total',2024-07-07 05:00:00,13705.475849492406
'00','total',2024-07-07 06:00:00,14775.202475174157
'00','total',2024-07-07 07:00:00,15278.035786931076
'00','total',2024-07-07 08:00:00,15463.745342916764
'00','total',2024-07-07 09:00:00,15704.705361800925
'00','total',2024-07-07 10:00:00,15679.96705484432
'00','total',2024-07-07 11:00:00,15638.052664231811
'00','total',2024-07-07 12:00:00,15662.53000396639
'00','total',2024-07-07 13:00:00,15508.343862222186
'00','total',2024-07-07 14:00:00,15338.595063680836
'00','total',2024-07-07 15:00:00,14798.35580072511
'00','total',2024-07-07 16:00:00,14404.923980228032
'00','total',2024-07-07 17:00:00,13943.803010761709
'00','total',2024-07-07 18:00:00,13736.918028176724
'00','total',2024-07-07 19:00:00,13440.419908861908
'00','total',2024-07-07 20:00:00,13228.255441601346
'00','total',2024-07-07 21:00:00,13059.381207108832
'00','total',2024-07-07 22:00:00,12723.809429621426
'00','total',2024-07-07 23:00:00,12386.495720962825
'00','total',2024-07-08 00:00:00,12240.508804760462
'00','total',2024-07-08 01:00:00,12078.841184337114
'00','total',2024-07-08 02:00:00,11985.98085132394
'00','total',2024-07-08 03:00:00,11970.643433473006
'00','total',2024-07-08 04:00:00,12284.442080486258
'00','total',2024-07-08 05:00:00,13540.472360057654
'00','total',2024-07-08 06:00:00,14647.421276685123
'00','total',2024-07-08 07:00:00,15142.487649893732
'00','total',2024-07-08 08:00:00,15382.627211360634
'00','total',2024-07-08 09:00:00,15652.57033911873
'00','total',2024-07-08 10:00:00,15661.420781821978
'00','total',2024-07-08 11:00:00,15595.930006143155
'00','total',2024-07-08 12:00:00,15659.648295386536
'00','total',2024-07-08 13:00:00,15508.908135932792
'00','total',2024-07-08 14:00:00,15280.129543680237
'00','total',2024-07-08 15:00:00,14716.472341520172
'00','total',2024-07-08 16:00:00,14308.931385410198
'00','total',2024-07-08 17:00:00,13866.235454180478
'00','total',2024-07-08 18:00:00,13568.675968375623
'00','total',2024-07-08 19:00:00,13308.56031900517
'00','total',2024-07-08 20:00:00,13099.399253974861
'00','total',2024-07-08 21:00:00,12831.865500315706
'00','total',2024-07-08 22:00:00,12530.415533519074
'00','total',2024-07-08 23:00:00,12124.96236375712
'00','total',2024-07-09 00:00:00,11978.350762829914
'00','total',2024-07-09 01:00:00,11842.426144888406
'00','total',2024-07-09 02:00:00,11741.43106446885
'00','total',2024-07-09 03:00:00,11721.264994698404
'00','total',2024-07-09 04:00:00,11940.867333716767
'00','total',2024-07-09 05:00:00,12725.28927710439
'00','total',2024-07-09 06:00:00,13473.934710371666
'00','total',2024-07-09 07:00:00,13889.024635727721
'00','total',2024-07-09 08:00:00,14254.285153933271
'00','total',2024-07-09 09:00:00,14464.129069037866
'00','total',2024-07-09 10:00:00,14506.918982230882
'00','total',2024-07-09 11:00:00,14472.85848650361
'00','total',2024-07-09 12:00:00,14445.462654446164
'00','total',2024-07-09 13:00:00,14234.364494038238
'00','total',2024-07-09 14:00:00,14021.69317961366
'00','total',2024-07-09 15:00:00,13759.885902529339
'00','total',2024-07-09 16:00:00,13564.467195160647
'00','total',2024-07-09 17:00:00,13211.78768979456
'00','total',2024-07-09 18:00:00,13023.648376471385
'00','total',2024-07-09 19:00:00,12842.5000449027
'00','total',2024-07-09 20:00:00,12579.557199100504
'00','total',2024-07-09 21:00:00,12380.2208801938
'00','total',2024-07-09 22:00:00,12085.722282211089
'00','total',2024-07-09 23:00:00,11855.850952473047
'00','total',2024-07-10 00:00:00,12044.809551169383
'00','total',2024-07-10 01:00:00,11868.035504123834
'00','total',2024-07-10 02:00:00,11820.7609700987
'00','total',2024-07-10 03:00:00,11885.310800305324
'00','total',2024-07-10 04:00:00,12213.332585249576
'00','total',2024-07-10 05:00:00,13343.456723533007
'00','total',2024-07-10 06:00:00,14361.086361433127
'00','total',2024-07-10 07:00:00,14763.634036665584
'00','total',2024-07-10 08:00:00,15053.128496606576
'00','total',2024-07-10 09:00:00,15256.082196390062
'00','total',2024-07-10 10:00:00,15247.53759515784
'00','total',2024-07-10 11:00:00,15226.942184925243
'00','total',2024-07-10 12:00:00,15279.614618033409
'00','total',2024-07-10 13:00:00,15111.554459650743
'00','total',2024-07-10 14:00:00,14948.898355574449
'00','total',2024-07-10 15:00:00,14502.044733132221
'00','total',2024-07-10 16:00:00,14238.062201972629
